"","StaticF: fold0","StaticF: fold1","StaticF: fold2","SemiF: fold0","SemiF: fold1","SemiF: fold2","ECFP6: fold0","ECFP6: fold1","ECFP6: fold2","DFS8: fold0","DFS8: fold1","DFS8: fold2","ECFP6+ToxF: fold0","ECFP6+ToxF: fold1","ECFP6+ToxF: fold2"
"CHEMBL1613970",0.208717378346447,0.143127984568548,0.155067297469061,0.381098438605731,0.338178904845724,0.217996597859857,0.254831368666334,0.229896045828765,0.190115635786916,0.230685951740611,0.238633262648702,0.159257424115154,0.294723326060602,0.2980879218908,0.220413308820002
"CHEMBL1613886",0.93643645490155,0.939578785721891,0.939627556883478,0.965360145347308,0.973186935191461,0.962883824317655,0.958702140711665,0.966255370415476,0.956607266082331,0.961177279992865,0.959844356768194,0.956407474665751,0.963603297406409,0.966321273020574,0.956539102150741
"CHEMBL1738606",0.497452708277221,0.530519627681306,0.540663330477165,0.71865526216202,0.668049502377028,0.642648098796036,0.549193539001524,0.613051498420706,0.59941791370949,0.6225670947491,0.629186593234919,0.600677860744878,0.577018232674129,0.653663219621479,0.626167140039975
"CHEMBL2354282",0.262085114789492,0.292331100425148,0.328686335960262,0.415312380852487,0.522058332662142,0.439490673836446,0.309171886048313,0.39189828255556,0.309532090193212,0.353212186290935,0.474448151036273,0.416143329388097,0.307248576989915,0.418704268593889,0.368612400977913
"CHEMBL1614331",0.121891856230449,0.203753295982653,0.134614248146506,0.105067434585607,0.119660538522367,0.0930684509503023,0.078712774898338,0.195247851795632,0.114099849206078,0.0755613950586462,0.207027097141403,0.163858657975784,0.0784798985674812,0.14776905333729,0.173405074479908
"CHEMBL1614531",0.131815928807871,0.119653950501164,0.143450533265676,0.226771013461596,0.186273396353805,0.180194405465575,0.165002439499991,0.138721049375069,0.146614696138925,0.254143680197293,0.165424398295626,0.219117882347669,0.196587667020461,0.186966942683226,0.187236752136179
"CHEMBL3215017",0.854407848761143,0.855937773919112,0.835680531439994,0.926162810054436,0.907372389631121,0.915921905406993,0.884842056967273,0.870273994202118,0.860230102348138,0.902505249769896,0.875643677803504,0.877526535864201,0.893137384825212,0.882926431612137,0.878970214691553
"CHEMBL1613983",0.961516438559425,0.962430311699819,0.971153204015258,0.981282574961022,0.980017034452363,0.980545835467395,0.973565801055365,0.977523237958735,0.979252595175742,0.975207338177979,0.976399537673195,0.968052691661359,0.973251898251291,0.979659468803003,0.982408178378759
"CHEMBL1613930",0.534737622704088,0.446149487875364,0.515026532404998,0.706352056488264,0.554089244118319,0.636598343449025,0.622043390193385,0.557120886397371,0.631794153100752,0.68464152758899,0.529379027905969,0.614007700007657,0.680841389851951,0.509172734402907,0.634174393130977
"CHEMBL1738317",0.950553651890011,0.943511057348992,0.948572457426517,0.978143481292817,0.977282918807804,0.977757527346775,0.964796141424044,0.968957982323823,0.963665603798053,0.9690462661341,0.966461032492807,0.971107051027518,0.96765663065993,0.973414494471241,0.966105748707715
"CHEMBL1614521",0.35082999736634,0.350933524090085,0.423040711285557,0.433421308171483,0.448229459625039,0.499760390323752,0.425998426318652,0.411428917288113,0.448249629620602,0.417119171790036,0.416948891223499,0.472916028841222,0.403332081039899,0.433752842401803,0.495853632349549
"CHEMBL1614108",0.232078035504457,0.252406324197624,0.268813487060082,0.311429969162085,0.519496695583799,0.428658942824066,0.191442684239294,0.530147922816501,0.419803857877514,0.221103377823709,0.329304868929353,0.405837058131354,0.221972811973636,0.430674978752418,0.41859905203439
"CHEMBL1614076",0.497420453469103,0.47829552876964,0.52718896907431,0.581143499170102,0.598376691320781,0.604927328309153,0.557099035139771,0.556731039743383,0.58147962832597,0.549175164112154,0.547073499294118,0.600105044517951,0.563137551876625,0.564397760481588,0.598967403468671
"CHEMBL1614428",0.475564136826706,0.533299682241661,0.490139480660539,0.597203805247878,0.603787897073035,0.637698340440326,0.545872960464354,0.607328959862114,0.597024805274668,0.553752656981031,0.5895574890292,0.591514954433239,0.553344410523005,0.592149233659298,0.612161366227991
"CHEMBL1614453",0.466972496076193,0.414173437249096,0.379881657587241,0.605205988899298,0.503720025209485,0.492529079515716,0.549787537217459,0.492901103637047,0.460544258335698,0.557674296819147,0.48437706816478,0.469198180137658,0.559546592896072,0.537712139689685,0.49308189438054
"CHEMBL1794495",0.0105247064354511,0.0070240447751437,0.00662805344839045,0.0253684423883036,0.0364164444758942,0.0032597198164443,0.0131797522992832,0.0296115798831063,0.0130988258963075,0.0120931066898187,0.0492010935531917,0.00306314449631158,0.00561884383379491,0.0189844432061609,0.00849711752891234
"CHEMBL2114817",0.59833455061912,0.609662838786264,0.556878403972332,0.739756607890458,0.723753334621596,0.705332437220885,0.652426600340021,0.692818050851249,0.686239021420994,0.640490786464786,0.650077098046777,0.667427467696254,0.667730851749,0.704591103790919,0.684967113899159
"CHEMBL1794569",0.973752248210395,0.975792964424266,0.981756359862401,0.987933179899422,0.986493982413802,0.990712782570285,0.983407207536404,0.982408989598688,0.989750977783736,0.984311481753539,0.983416667372095,0.987816831776507,0.983805676292429,0.985284561945058,0.989531734476565
"CHEMBL2114807",0.889235001561916,0.881712489319155,0.898113653733325,0.930268409196698,0.938787161509579,0.948264470641372,0.896652777543994,0.90217350769592,0.909925920125861,0.912146697482432,0.921573172378653,0.924958024068861,0.908423767631835,0.921097347344291,0.930832092338608
"CHEMBL1614227",0.631371856061412,0.588909252494954,0.621884646047274,0.708998515678083,0.662765812614978,0.715536434150731,0.677194029160639,0.614017756400453,0.68463086094279,0.677265292783326,0.635619663631486,0.69275211117254,0.684373740383299,0.64010920673023,0.683321201972352
"CHEMBL1613995",0.68745844894934,0.699844064399778,0.716846466014192,0.783059217876085,0.820866388250441,0.791439178077021,0.681583163222562,0.759590186379784,0.744003380149499,0.73207365459334,0.789583448520407,0.770973109914727,0.690450127934769,0.785470924212756,0.740030876010519
"CHEMBL1614414",0.312289923162428,0.379242850283527,0.339764426546775,0.38739305572563,0.389167448288082,0.375429818291356,0.332859181035327,0.378065936961067,0.35592851445853,0.359514000919091,0.372498663377811,0.377383099132553,0.32790179931777,0.382591207683095,0.348527052162421
"CHEMBL1613996",0.281207622257559,0.320153251963546,0.287525335055385,0.367019416328353,0.394395222318591,0.419800073776563,0.331443951380693,0.344390084424382,0.309992121736723,0.362023794137408,0.416581862305086,0.328816035800276,0.373822907426576,0.387870722516619,0.315893284870055
"CHEMBL1613808",0.371436085104144,0.425434342691449,0.356514343458011,0.392779875666273,0.457877173362625,0.359451875982553,0.417951706790088,0.467491338823704,0.382079347629138,0.375193817364454,0.462266478388413,0.394060383415364,0.413585326170462,0.463694386439377,0.371741467702025
"CHEMBL1794461",0.11038620053115,0.135550558212471,0.151752862889614,0.305691406255196,0.231785528468724,0.419838825217004,0.184917242615542,0.183898570645758,0.231919457739437,0.241161353262225,0.218194674496701,0.370002742098412,0.172745800018379,0.19667707957079,0.280338942699032
"CHEMBL2114836",0.499877521565475,0.50649174967436,0.549354768953477,0.784452233680058,0.79167082048894,0.777504076937981,0.615662659011999,0.663824511561637,0.637670395388717,0.73012699041531,0.759265666767724,0.754808781587564,0.647859037125361,0.734448292275582,0.694960693138413
"CHEMBL1614052",0.955194191827049,0.94844737770305,0.963238986806771,0.962987111469935,0.96164674029672,0.960318927878637,0.955898866031107,0.957291028313681,0.956424432875375,0.95187128416309,0.96142531826204,0.950219395159337,0.957246660391908,0.962586309198644,0.955167524296993
"CHEMBL1614234",0.348164963714828,0.380389667081661,0.366143066801961,0.672619022659495,0.531478799217285,0.523469654858769,0.463831231126671,0.487050456242597,0.414417325342754,0.603702772451102,0.498920829944391,0.450666121066582,0.587070763362676,0.506023211420334,0.448819922904061
"CHEMBL1613992",0.636598593825768,0.595953508655168,0.67204427324163,0.744939809756417,0.69665163448936,0.749938980457666,0.653195521693175,0.608821250291593,0.692852000102282,0.708509577537701,0.680820104384285,0.720672581183673,0.655660356444242,0.656554123913503,0.705089512568832
"CHEMBL1614103",0.274806531724585,0.267494015945627,0.257310090124846,0.292182433322376,0.273501545648957,0.264066576370315,0.303342946919377,0.301841085361021,0.27585304725177,0.283882965232131,0.299651454143281,0.268157643412133,0.295045287805026,0.32370853932959,0.287738998298573
"CHEMBL2114738",0.335548102058096,0.302866316450144,0.355965260380387,0.421163581851787,0.413209251107592,0.467582905718504,0.37090524748507,0.333837187889733,0.369029000305609,0.353761609694072,0.375670665635758,0.435998503800863,0.408226043452244,0.338621080054522,0.416256388098838
"CHEMBL1794585",0.281293324284268,0.182623804878648,0.0281822365890738,0.715625805822227,0.261477414579321,0.0637386697041077,0.195191995484909,0.13929920805862,0.15928280965783,0.261952015835646,0.363900348023676,0.0755685628141102,0.155985948141697,0.122563671437384,0.0759517290768197
"CHEMBL1614364",0.396375296218673,0.385802644804964,0.355151850780994,0.471675301075013,0.433511367608867,0.488513689217138,0.469459390593544,0.421495757360211,0.39115004529134,0.412982301199788,0.438564948554735,0.470338005078844,0.461119945524024,0.463203220414151,0.430153984626617
"CHEMBL1794311",0.795785235591006,0.786202173611508,0.835985425112266,0.920284656516013,0.889285979611531,0.928233342230661,0.862768481305236,0.835531617122055,0.878399620702318,0.905064257926969,0.863043730500337,0.896036852400974,0.884764817767301,0.865857675681109,0.895989343589296
"CHEMBL1963935",0.415907507952387,0.416832335099682,0.359132035656673,0.479780697890373,0.535672097677496,0.666622824185105,0.4532960236908,0.44764429414153,0.628143008835129,0.347669211437867,0.425952653897987,0.568232356577078,0.464794605277639,0.512668603648971,0.673059559303843
"CHEMBL2114713",0.873073845151801,0.846745043969095,0.872996014640479,0.905517884420702,0.882568355185234,0.917468722144896,0.885929363366164,0.872906154311255,0.906066846525395,0.892537895319848,0.872896017736897,0.914464186785629,0.888419100679661,0.881171608652342,0.90334891765483
"CHEMBL1614281",0.590270811269913,0.553883400598827,0.531243528769052,0.621690225029008,0.626811822962031,0.555545586350942,0.583641826419219,0.634165068288978,0.570913570317499,0.578281839764417,0.598778636678043,0.533333279324685,0.59076676570712,0.640181054837868,0.57392321953154
"CHEMBL2114861",0.420569322864047,0.403573392625619,0.470614707371639,0.674988825979526,0.693408169640135,0.676456172808477,0.497529486357829,0.482865038114837,0.546014545601421,0.58657973775118,0.582775062435826,0.652140589400823,0.505520284459228,0.550682680778144,0.594360420137115
"CHEMBL3215278",0.977472812663759,0.979599369104863,0.977972701121905,0.98964367355779,0.983734704051311,0.98648727763035,0.977472933369809,0.984423312723597,0.983130190454182,0.983232208484063,0.982643083915383,0.984112934329755,0.980303472750356,0.985528782251548,0.986068579052941
"CHEMBL2114784",0.807482690425323,0.791865762121574,0.826410579878194,0.938858356525184,0.91736793044647,0.925890153540891,0.849311008835676,0.855728129353651,0.847961380601344,0.897245321373515,0.858349384754826,0.883126849768883,0.862913222753858,0.895106100836363,0.893240205375929
"CHEMBL1614031",0.38432593815871,0.409012301374345,0.422835675654353,0.437795422440973,0.462132013696444,0.481124357075829,0.418699525474801,0.460867583710464,0.448496026697221,0.410513841403621,0.457452569858614,0.457439265309176,0.410085418846578,0.489185853246208,0.463065562946751
"CHEMBL1614275",0.872365425528873,0.85148936590108,0.890682452240287,0.91511486647784,0.90978283244663,0.928577935418558,0.884526681227144,0.894123823338084,0.903978292799069,0.900117603939232,0.894766400493861,0.917833713685923,0.906598695066417,0.896467959497657,0.911718052173048
"CHEMBL1794440",0.478817612450117,0.538103750750568,0.433688777888484,0.648995872729887,0.936274049097297,0.673353043790599,0.641750203146778,0.748768204287079,0.637135488957426,0.577758267042878,0.844044514178325,0.760862389622047,0.698004672105167,0.633344993829545,0.788692985715419
"CHEMBL1964014",0.370747796175388,0.323150662905312,0.182491881348807,0.36188580381541,0.386099233531854,0.373233895247019,0.395809286155155,0.315700917132245,0.236494704664092,0.292880824367543,0.331566745816508,0.278870376503587,0.416035255078574,0.425342007061719,0.267707763119006
"CHEMBL1613910",0.712530852552026,0.682358676553722,0.712070364894988,0.79466709362922,0.785749431567776,0.793551153224952,0.733566366734892,0.738078449406401,0.747037657205028,0.765886117392552,0.761842485407557,0.77811908201167,0.746188206504679,0.743939052595956,0.757584379467032
"CHEMBL1963954",0.476494595347624,0.302731885442288,0.330050831829072,0.496935047103902,0.455461691357527,0.637468773362903,0.500846535612007,0.34270783530457,0.59408653243086,0.428791804284133,0.368266462893366,0.563185118170293,0.467087406028374,0.385460621777856,0.635064367454226
"CHEMBL1964086",0.456102546360164,0.374098627760261,0.334345755867811,0.437774520950049,0.458756615717921,0.581280553328314,0.468226328031465,0.453978770856679,0.570605656303831,0.354941488709175,0.377483012518022,0.528455478898309,0.460631832268333,0.48216711130743,0.588176974945032
"CHEMBL1964062",0.509998443580396,0.433150197010106,0.403874329484999,0.547699839431678,0.537882546978665,0.619326140014089,0.484081934176681,0.453712188179636,0.554876429060416,0.416238156735324,0.443031742194465,0.499734588827088,0.487453458127958,0.538799283945029,0.596779325183079
"CHEMBL1963887",0.521845991195275,0.410974475593191,0.396698431716517,0.521341928660767,0.507837276130505,0.619296108936267,0.500273349250031,0.473710647585853,0.570457680800191,0.440376274163099,0.43142740307034,0.531312691715387,0.485136167657599,0.521181016788378,0.601270141204863
"CHEMBL1614280",0.430239812443476,0.443862739059726,0.449974562692978,0.503858131084654,0.514764532919087,0.529123550357283,0.483560472032359,0.492843758299707,0.544658096802989,0.455740548230083,0.49262370780501,0.518184861454919,0.482688928702793,0.524479097777596,0.545240781241142
"CHEMBL1963848",0.4743734578533,0.352986331845298,0.342398802060454,0.507765331409264,0.424882849448543,0.630766969711922,0.497449053060831,0.359240058198837,0.57262462888545,0.418338509420999,0.359740345437675,0.529436060327393,0.473195972894412,0.406637330969084,0.641499122918264
"CHEMBL1963889",0.437359266496263,0.336084718209908,0.319743647181434,0.489830625068213,0.46974935092419,0.633658126195098,0.456787641817598,0.380902763818479,0.568223645105101,0.361407703964063,0.393889266961407,0.548842530256451,0.462165011871463,0.400151142677889,0.613080106287442
"CHEMBL1741321",0.50500203339186,0.516354980197527,0.546907003429191,0.640286318178763,0.635939660220643,0.631081971970308,0.490107568743252,0.596648789058432,0.598469106294666,0.556895655420348,0.601260232725119,0.573497576728697,0.549236366629029,0.651012308976794,0.636303965894903
"CHEMBL1614250",0.470216368569279,0.463771655873726,0.447038084486865,0.522208198191077,0.486893622215811,0.486034635666991,0.48148523948417,0.47166706557806,0.468080521311733,0.528624669032678,0.45889926939057,0.470439355876633,0.489773080543045,0.475353536458053,0.48206583346361
"CHEMBL1614361",0.390315496707313,0.358346322539815,0.324730785888276,0.444282841315905,0.401258769851793,0.345235850493983,0.414650523329855,0.372766122861085,0.34941387764391,0.419046308253039,0.396012582649695,0.341006206902654,0.42448460634926,0.411828542167405,0.360109029159228
"CHEMBL1741325",0.610553662265968,0.685900966320956,0.713123648978402,0.725674451569362,0.764783415653505,0.768827928278069,0.680529418443954,0.764800926536604,0.758877147812251,0.659757978605103,0.737653324105275,0.744977896571772,0.67529119859951,0.775388726523774,0.777628069862883
"CHEMBL2354287",0.765879440008945,0.78684378077716,0.785130149404091,0.842882272310117,0.848129068591757,0.861052248649904,0.773533656964874,0.831168879577185,0.818165664827252,0.825090277874949,0.819631800294574,0.841260912621292,0.785632932857274,0.850065639724528,0.845816271101119
"CHEMBL1614502",0.805027978084212,0.773199768504815,0.811936431638286,0.880725396379852,0.833453710088744,0.855866094030275,0.826655955638147,0.809469962944223,0.826091655026747,0.851753904635896,0.780432284256603,0.808036397544523,0.846063855312658,0.838281054445596,0.848616144502177
"CHEMBL1614342",0.960043953193608,0.969220186769939,0.971211820984005,0.98182333437889,0.982430449758005,0.988866474051582,0.966765724375955,0.977413368760565,0.979586891539534,0.974957719931134,0.978227146423411,0.984976922451553,0.970910436177826,0.982259499025911,0.982849447084482
"CHEMBL1741323",0.717113981956684,0.767276939907016,0.788269072419041,0.80330858727576,0.824956013087023,0.840331230078619,0.73713965415431,0.822394784723776,0.824411126814372,0.776474044998599,0.796218625143676,0.811886682192571,0.753059791551195,0.847149256093199,0.8468050069792
"CHEMBL1963963",0.446460668725514,0.304444523104877,0.30923250468585,0.487720119176245,0.418816504213171,0.55529642029252,0.492334236156015,0.32644483190664,0.53355064682742,0.398546874221863,0.347826809018816,0.492301753208616,0.482226793918825,0.373617024127003,0.572034638508883
"CHEMBL1794584",0.745719481569431,0.722413658340589,0.764951332216374,0.867170442053181,0.848067299529597,0.862539467352219,0.768722281379727,0.767964697875979,0.795520770951121,0.821523967369956,0.795226190409683,0.830450315118369,0.793484333173638,0.828686480873611,0.832000216743587
"CHEMBL1613918",0.640338572391135,0.650272440009903,0.648235739276948,0.682438576843205,0.683273655952156,0.674868953448354,0.648188971796323,0.670852947445549,0.653586498272054,0.65229068882748,0.678209855161415,0.667270776834104,0.658745703288536,0.684564088515039,0.66833271791448
"CHEMBL1741322",0.865784602337632,0.816292224629741,0.841573868374275,0.917770471297704,0.886451448845693,0.910306438311479,0.856590540364528,0.852511600003477,0.883215332509808,0.894155284851986,0.848917765332697,0.876773824032586,0.875311855010332,0.883520694524993,0.904980242004487
"CHEMBL1964074",0.455733132512972,0.360541418532792,0.365175258385406,0.467347409202208,0.45602441671103,0.612208668780485,0.470948748321303,0.393658356879873,0.546425763051896,0.383734335886657,0.389749909667591,0.541864917647615,0.453979985656447,0.443226961504849,0.604324579478509
"CHEMBL2114913",0.0194830421918071,0.0237283016813871,0.0237531987919379,0.027176562837847,0.0314982058506095,0.0468235205548568,0.0244977965620053,0.0257164546856952,0.031717826635398,0.0220140744429587,0.0263084242647906,0.0383335778421482,0.0246874944336887,0.0316870951879746,0.036385237152837
"CHEMBL1741324",0.720019253247077,0.770348573833819,0.749837605769412,0.825540165526074,0.855661514801306,0.829234983952112,0.77900297403228,0.841191125739901,0.805975708816957,0.773161573013463,0.825323983035072,0.785809654793044,0.788439149127606,0.853938606978218,0.82774293305259
"CHEMBL1614410",0.0761288644944689,0.0775394486245011,0.0660611217426779,0.0762689520892547,0.105131586429201,0.060695853184196,0.0787105736440833,0.0948330425739359,0.0674386050628246,0.0698768986455873,0.086964765201976,0.0676699456192966,0.0735111957300098,0.0749459983476388,0.0672114061946623
"CHEMBL1613838",0.95762366917329,0.970169612140707,0.96775244984274,0.980297043850983,0.980315548924845,0.98464349933905,0.96656284011702,0.975256401872957,0.974125191473855,0.973619799322741,0.979867995426972,0.982827346302985,0.969696212769622,0.981887530667669,0.978146797077722
"CHEMBL1794424",0.709725297986854,0.675929722178935,0.719451257498498,0.888386291913557,0.873858058927069,0.891288331608117,0.826410745929378,0.810294898808976,0.823107351909628,0.835031793333333,0.823603438229314,0.847047041552423,0.83735495665951,0.858610887128232,0.851070690034307
"CHEMBL2114775",0.931899726957163,0.936430222360052,0.936312454447121,0.971615844967121,0.972300652353707,0.969484514709216,0.956044854681397,0.96231628505249,0.956125963655567,0.95047791512802,0.960629632665597,0.963288117872956,0.958952110706819,0.967338579776456,0.95902603112487
"CHEMBL1614079",0.527125322002036,0.540211603716508,0.56691609306269,0.595168027607461,0.587124446844734,0.620564397926095,0.570423873653527,0.582134905080963,0.606302060867519,0.561125744161894,0.581176271363232,0.600701274035934,0.577492587791564,0.589743207383846,0.614997467545557
"CHEMBL1614038",0.741162719294421,0.719960011425054,0.749629859108949,0.827699720090106,0.816911236636938,0.836636421203206,0.791118050637243,0.789467890694056,0.797365055462319,0.811244022239843,0.805708161897381,0.818395674286043,0.800076688904875,0.80660363291281,0.80746855746837
"CHEMBL1737991",0.969456705618439,0.969017948579482,0.971568772078371,0.994298621767762,0.991601510189989,0.994989392987448,0.985672243346304,0.987663359914381,0.990437075267739,0.990285006488875,0.987242607768967,0.989033324756942,0.989129372029082,0.991617621034393,0.992686241706277
"CHEMBL2114843",0.801928906652538,0.804680161523236,0.820410947907368,0.879792304399785,0.877644108237281,0.882519274423208,0.841933681837735,0.843527527381889,0.860613930432217,0.850449066210555,0.857664735631631,0.858922269222706,0.850796176091938,0.870563209203172,0.869279525757669
"CHEMBL1614211",0.445463593360736,0.421173570684309,0.449362566793146,0.627206201763662,0.604213005605646,0.658012217347229,0.582325284554014,0.572622112022705,0.632999744379653,0.60601881511415,0.572495402266357,0.636344199677865,0.576150364941236,0.607130463561577,0.656964876436433
"CHEMBL1964017",0.423726234692457,0.319082630265478,0.370196360261317,0.465880619705105,0.449846718896766,0.576296142837299,0.454621872141415,0.369531948959997,0.545997998225315,0.372737569164476,0.323189041936939,0.47458677176134,0.462463306589241,0.430898524578908,0.591042897815467
"CHEMBL1964099",0.338375988032708,0.259403237989443,0.268213059389102,0.379030731716759,0.399962735665449,0.430038717122411,0.41258150704322,0.311187941248607,0.458354401131628,0.301603636001823,0.310983968911841,0.364128932327754,0.397732993311931,0.36818532691886,0.485809213887456
"CHEMBL1963885",0.437781028018823,0.363178343205322,0.392931805359289,0.476874456045089,0.48071463373087,0.546018732655895,0.466780932726853,0.396720493505013,0.515912111141509,0.39850295100048,0.341558843496321,0.479347906045875,0.472800594024856,0.463541884072155,0.567736629979376
"CHEMBL2114788",0.784681670636875,0.765676033055502,0.768792659318784,0.900276575391813,0.878834358653697,0.885258323998286,0.867037267129376,0.854044738579137,0.855366287902178,0.831916942229134,0.787251528488743,0.813799734978892,0.874523334879449,0.87971959854901,0.874014794846398
"CHEMBL1613769",0.465478445670348,0.431899361560266,0.471818778420237,0.567886100927136,0.528809056990339,0.559678521759716,0.438699524766162,0.399427651101452,0.437029767088429,0.472860207361834,0.452714586879314,0.507971750517742,0.426394987928411,0.511057405361746,0.553413217449299
"CHEMBL1613836",0.227180435354909,0.217516418752762,0.271758384943058,0.554869532624064,0.446075828471654,0.460039650065977,0.299531364928412,0.306538177011245,0.302941844040815,0.459909865625367,0.381167473382177,0.395181709485366,0.374640446671655,0.354321788238947,0.364654989878084
"CHEMBL1614174",0.670944039693141,0.678976147490937,0.683071045339716,0.747690812128561,0.739488573170629,0.750613066249892,0.700045465107442,0.710341374514125,0.72422931067628,0.726102702127975,0.726639444996506,0.731987265525998,0.715049711617861,0.726241296537785,0.731428147700116
"CHEMBL1963976",0.415014335277282,0.326262488230253,0.391856585105778,0.479372949370862,0.47156557824687,0.545045050842886,0.435102565626382,0.368957510596067,0.504008138937566,0.394841175437712,0.327215879948457,0.470828181921071,0.44397631262536,0.424012442992858,0.557920257052959
"CHEMBL1963900",0.411687594391191,0.297849476136314,0.328075899680396,0.425780712279237,0.397340817135918,0.500475130412712,0.448631866830198,0.335021762651132,0.446357707980661,0.362459987287349,0.328652230948889,0.396802808004118,0.464308307108353,0.397913356013531,0.482375124238407
"CHEMBL1738312",0.904235256059156,0.908845854123323,0.912540040331763,0.962910581182837,0.968678042475311,0.968019336436163,0.942441380111606,0.949193690457518,0.95317187552027,0.952488721486515,0.957646184336686,0.955520418867286,0.95103658951106,0.964097572428898,0.960046523887101
"CHEMBL1614544",0.667546639501478,0.66859689946156,0.676654770913985,0.731077970707261,0.723065527127239,0.726372278445956,0.710419558668474,0.709476427214823,0.715059547494548,0.688455572988785,0.694507103467643,0.710993849958001,0.716116111417832,0.729548022466491,0.71759307016835
"CHEMBL1794352",0.992858155530897,0.992967167132931,0.995025476451195,0.996722882420277,0.997054917375179,0.997376367931557,0.993380758453744,0.994835416412655,0.996660245829736,0.995452637361378,0.996233181521402,0.995806611952856,0.993847776214886,0.996297252011792,0.996660966424542
"CHEMBL1963945",0.389558032677799,0.28260094386327,0.311208527665607,0.415182815577298,0.433684518882147,0.474115247029456,0.430390021044335,0.326521844916596,0.449239108629401,0.367989011765873,0.287644840987956,0.413550192516591,0.413418634361261,0.398177055978252,0.481979351452231
"CHEMBL1964045",0.402813191960747,0.3367115313128,0.331675950920456,0.409875517818275,0.405447469657081,0.443221228615487,0.35067206292176,0.322560268817068,0.418126684533452,0.37945690305839,0.313775150744827,0.416027196284108,0.41240338879809,0.384251766335214,0.490960862028959
"CHEMBL1964063",0.430457039004875,0.306492116472816,0.361924540246816,0.468464129246005,0.419716974491762,0.515293574598541,0.439235966973745,0.335237270793475,0.499003682336054,0.379142275216829,0.301569364847504,0.458425852114213,0.466017206237597,0.396708091403329,0.536370132662523
"CHEMBL2114780",0.545166150369476,0.51521687783322,0.559543381656764,0.704069488651691,0.641736960298008,0.670659619683816,0.601505937307025,0.571939220729379,0.615690616926696,0.638359582102568,0.61939764563677,0.64065080312071,0.633330157281132,0.619500492379445,0.631619915764109
"CHEMBL1614236",0.302519553499987,0.286410381592121,0.339309613180723,0.387696682933542,0.360410058180306,0.417389586208223,0.263113801759,0.269612219637848,0.304262162718437,0.310876598222466,0.286970415005639,0.364155410085657,0.276833711172283,0.37735103246817,0.397581704560533
"CHEMBL1614161",0.619894207032335,0.622851153896101,0.623865156666792,0.717324067045207,0.709479661393698,0.723377104887151,0.655598269500686,0.658591825784426,0.662245627687528,0.68484529426414,0.681477701353713,0.695076485892081,0.669673829444254,0.686592566359125,0.67696773020833
"CHEMBL1963882",0.480544387284678,0.395837303266835,0.410683403325044,0.531543006380355,0.511099743830322,0.588821372261567,0.482349874684213,0.423170416409071,0.522447332329422,0.465646435193402,0.38293209440233,0.4783727379318,0.496323694078233,0.50045564928802,0.56927490780771
"CHEMBL1964034",0.404661504197322,0.29722424513016,0.295624567877132,0.43191746990097,0.42884247847156,0.485842140860028,0.449300075903351,0.336808350002322,0.472948987382509,0.356969716537492,0.3039437430082,0.435286396792662,0.458809916326419,0.401003289023285,0.524177218574254
"CHEMBL1613914",0.445850811636395,0.414704702353616,0.45512172709664,0.537521722276655,0.525102905101513,0.543644326851286,0.496929154105726,0.503184470772216,0.532391978811444,0.504557879005323,0.504754087722738,0.527960118225934,0.519320068898426,0.520307673604586,0.5538116823935
"CHEMBL1963921",0.412986502029589,0.343355275612288,0.383454389909713,0.475256038075016,0.47839684791915,0.540269840569986,0.438522545758137,0.384332055447641,0.504701390873337,0.396540868790134,0.339895242402665,0.471549713605958,0.453861981194059,0.432750336302098,0.555701652870162
"CHEMBL1614441",0.690940832541868,0.67276579010501,0.695372692293244,0.777480770202515,0.75632289564949,0.76412718371382,0.726529076411929,0.71048781993925,0.712436393523987,0.744533464964765,0.74019640016009,0.750563736882879,0.739084318348738,0.739022589369584,0.728139068182901
"CHEMBL3215181",0.465984738029591,0.456030779670518,0.518051313262827,0.748056335071379,0.642347478245916,0.756757203524453,0.589925092716498,0.589298999218914,0.710611450665061,0.675556840588447,0.52718889366654,0.666700267185325,0.632520476283982,0.627594100966307,0.74573265210695
"CHEMBL1614257",0.352892118379126,0.328691061648739,0.355509396974246,0.418094183483345,0.403953271874608,0.399275309752281,0.328288293010106,0.376037234066844,0.381606973017805,0.344281122837091,0.356183518812702,0.356841044521313,0.340216417119451,0.393124731955024,0.40418070550209
"CHEMBL1964009",0.402742785875998,0.297240948115926,0.33268715412332,0.424750491728764,0.408620006055674,0.502118089695539,0.433162631269656,0.316372563392629,0.498019327287146,0.364211357075457,0.31556829183771,0.429204413024812,0.429079184265369,0.390376104957168,0.521460126221874
"CHEMBL1963991",0.369885477787676,0.283345423025291,0.310842917312757,0.368652401973424,0.36920117416873,0.446097892434516,0.369281959875824,0.340878569679077,0.454679309601617,0.313111012721393,0.309225726048348,0.376399574273323,0.398267027249873,0.387386312709531,0.505084428266061
"CHEMBL1613842",0.617472980970524,0.612061745183778,0.61029007514426,0.7049657448196,0.700441147900635,0.71247300358317,0.640374357268086,0.647828836118293,0.642071946972862,0.657736500170505,0.664669505976963,0.679877608589784,0.644811162554,0.688278841724115,0.661530697123093
"CHEMBL1964075",0.434182560367736,0.344617403807053,0.390183761211179,0.470783164397124,0.450193898922944,0.557942164212146,0.452409013019214,0.354895450482362,0.51776189826148,0.397393853954988,0.35271492753604,0.4918845686054,0.470179857719239,0.424426883783091,0.54679768746978
